Handle,Command,Body HTML
24-vac-3-4-in-sweat-n-c-zone-valve-with-18-in-lead-wires-hone-v8043e1061-u,UPDATE,"<p>The V8043E1061 is a two-position hydronic zone valve from Resideo, the brand that carries the Honeywell Home line of residential heating controls. It pairs a motorized actuator with a 3/4-inch sweat valve body to start and stop hot water flow to a single heating zone on a call from a thermostat or zone panel.</p><p>The valve is <strong>normally closed</strong>. It stays shut until the actuator is energized and returns to the closed position when power is removed, so a zone drops out on a power failure or a thermostat fault instead of running unattended. That is the safer default on a boiler loop feeding radiators, convectors, finned baseboard, or in-floor radiant tubing.</p><p>The 3/4-inch sweat connections tie the valve into the supply piping, and the V8043E1061 handles supply water at operating pressures up to <strong>300 psi</strong>. Lead wires are 18 inches long, enough to reach a nearby junction box or zone panel terminal without splicing in the tight space above a boiler. </p><p>The V8043 and V4043 series have been the reference zone valves in North American hydronic heating for decades, and most contractors still order them by the original Honeywell part number. The actuator head is field-replaceable, so a burned-out motor does not mean cutting the body out of the line.</p><p><strong>Replacement head and motor for this valve</strong></p><ul><li><a href=""/products/24-volt-replacement-motor-for-v8043-and-v8044"">Resideo 802360JA/U 24-Volt Replacement Motor for V8043 and V8044</a></li></ul><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> V8043E1061/U</li><li><strong>Valve action:</strong> Normally closed</li><li><strong>Voltage:</strong> 24 Vac</li><li><strong>Connection size:</strong> 3/4 in</li><li><strong>Connection type:</strong> Sweat</li><li><strong>Lead wires:</strong> 18 in</li><li><strong>Max operating pressure:</strong> 300 psi</li><li><strong>Category:</strong> Zone Valves</li></ul>"
24-vac-3-4-in-sweat-n-o-zone-valve,UPDATE,"<p>The V8043B1027 is a two-position hydronic zone valve from Resideo, the brand that carries the Honeywell Home line of residential heating controls. It pairs a motorized actuator with a 3/4-inch sweat valve body to start and stop hot water flow to a single heating zone on a call from a thermostat or zone panel.</p><p>The valve is <strong>normally open</strong>. It passes flow with no power applied and closes when the actuator is energized. Normally open is the right choice where a zone has to keep circulating if the control power drops — freeze protection on an exposed loop is the usual reason to specify it.</p><p>The 3/4-inch sweat connections tie the valve into the supply piping, and the V8043B1027 handles supply water at operating pressures up to <strong>300 psi</strong>. </p><p>The V8043 and V4043 series have been the reference zone valves in North American hydronic heating for decades, and most contractors still order them by the original Honeywell part number. The actuator head is field-replaceable, so a burned-out motor does not mean cutting the body out of the line.</p><p><strong>Replacement head and motor for this valve</strong></p><ul><li><a href=""/products/replacement-head-for-v8043b-24-v-ac-50-60-hz-normally-open"">Resideo 40003916-027/U Replacement Head for V8043B, 24 V AC, 50/60 Hz, Normally Open</a></li><li><a href=""/products/24-volt-replacement-motor-for-v8043-and-v8044"">Resideo 802360JA/U 24-Volt Replacement Motor for V8043 and V8044</a></li></ul><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> V8043B1027/U</li><li><strong>Valve action:</strong> Normally open</li><li><strong>Voltage:</strong> 24 Vac</li><li><strong>Connection size:</strong> 3/4 in</li><li><strong>Connection type:</strong> Sweat</li><li><strong>Max operating pressure:</strong> 300 psi</li><li><strong>Category:</strong> Zone Valves</li></ul>"
24-vac-50-60-hz-replacement-head-for-v8043a,UPDATE,"<p>Replacement actuator head for Resideo (Honeywell Home) <strong>V8043A</strong> zone valves. When the motor in the valve fails, this part swaps onto the valve body that is already in the piping — the connections stay soldered or threaded in place and the system does not have to be drained.</p><p>Replacing the head instead of the whole valve is the difference between a fifteen-minute service call and a soldering job on a live heating system. It is the reason the V-series has stayed in the field as long as it has.</p><p>Confirm whether your valve is wired for pump start before ordering. A valve whose end-switch contacts are landed on the boiler needs a replacement head that carries the end switch; this one is specified without it.</p><p><strong>Valves this part is built for</strong></p><ul><li><a href=""/products/24-vac-1-2-in-flare-n-c-zone-valve"">Resideo V8043A1003/U 24 Vac 1/2 in Flare N.C. Zone Valve</a></li><li><a href=""/products/24-vac-1-2-in-sweat-n-c-zone-valve"">Resideo V8043A1011/U 24 Vac 1/2 in Sweat N.C. Zone Valve</a></li><li><a href=""/products/24-vac-1-2-in-npt-n-c-zone-valve"">Resideo V8043A1227/U 24 Vac 1/2 in NPT N.C. Zone Valve</a></li><li><a href=""/products/24-vac-3-4-in-pro-press-zone-valve-with-18-in-lead-wire"">Resideo V8043A1312/U 24 Vac 3/4 in Pro Press Zone Valve with 18 in lead wire</a></li><li><a href=""/products/24-vac-3-4-in-sweat-n-c-quickfit-zone-valve"">Resideo V8043A5029/U 24 Vac 3/4 in Sweat N.C. QuickFit® Zone Valve</a></li></ul><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> 40003916-021/U</li><li><strong>Fits:</strong> V8043A</li><li><strong>Voltage:</strong> 24 Vac</li><li><strong>End switch:</strong> No</li><li><strong>Category:</strong> Zone Valve Replacement Heads</li></ul>"
24-volt-replacement-motor-for-v8043-and-v8044,UPDATE,"<p>Replacement actuator motor for Resideo (Honeywell Home) <strong>V8043 and V8044</strong> zone valves. When the motor in the valve fails, this part swaps onto the valve body that is already in the piping — the connections stay soldered or threaded in place and the system does not have to be drained.</p><p>Replacing the head instead of the whole valve is the difference between a fifteen-minute service call and a soldering job on a live heating system. It is the reason the V-series has stayed in the field as long as it has.</p><p>Confirm whether your valve is wired for pump start before ordering. A valve whose end-switch contacts are landed on the boiler needs a replacement head that carries the end switch; this one is specified without it.</p><p><strong>Valves this part is built for</strong></p><ul><li><a href=""/products/24-vac-1-2-in-flare-n-c-zone-valve"">Resideo V8043A1003/U 24 Vac 1/2 in Flare N.C. Zone Valve</a></li><li><a href=""/products/24-vac-1-2-in-sweat-n-c-zone-valve"">Resideo V8043A1011/U 24 Vac 1/2 in Sweat N.C. Zone Valve</a></li><li><a href=""/products/24-vac-1-2-in-npt-n-c-zone-valve"">Resideo V8043A1227/U 24 Vac 1/2 in NPT N.C. Zone Valve</a></li><li><a href=""/products/24-vac-3-4-in-pro-press-zone-valve-with-18-in-lead-wire"">Resideo V8043A1312/U 24 Vac 3/4 in Pro Press Zone Valve with 18 in lead wire</a></li><li><a href=""/products/24-vac-3-4-in-sweat-n-c-quickfit-zone-valve"">Resideo V8043A5029/U 24 Vac 3/4 in Sweat N.C. QuickFit® Zone Valve</a></li></ul><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> 802360JA/U</li><li><strong>Fits:</strong> V8043, V8044</li><li><strong>End switch:</strong> No</li><li><strong>Category:</strong> Zone Valve Replacement Heads</li></ul>"
24v-50-60-hz-replacement-motor-for-v8043j-steam-heating-zone-valves,UPDATE,"<p>Replacement actuator motor for Resideo (Honeywell Home) <strong>V8043J</strong> zone valves. When the motor in the valve fails, this part swaps onto the valve body that is already in the piping — the connections stay soldered or threaded in place and the system does not have to be drained.</p><p>Replacing the head instead of the whole valve is the difference between a fifteen-minute service call and a soldering job on a live heating system. It is the reason the V-series has stayed in the field as long as it has.</p><p>Confirm whether your valve is wired for pump start before ordering. A valve whose end-switch contacts are landed on the boiler needs a replacement head that carries the end switch; this one is specified without it.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> 802360UA/U</li><li><strong>Fits:</strong> V8043J</li><li><strong>Voltage:</strong> 24 Vac</li><li><strong>End switch:</strong> No</li><li><strong>Category:</strong> Zone Valve Replacement Heads</li></ul>"
277v-replacement-motor-for-v4043-or-v4044-zone-valves,UPDATE,"<p>Replacement actuator motor for Resideo (Honeywell Home) <strong>V4043 and V4044</strong> zone valves. When the motor in the valve fails, this part swaps onto the valve body that is already in the piping — the connections stay soldered or threaded in place and the system does not have to be drained.</p><p>Replacing the head instead of the whole valve is the difference between a fifteen-minute service call and a soldering job on a live heating system. It is the reason the V-series has stayed in the field as long as it has.</p><p>Confirm whether your valve is wired for pump start before ordering. A valve whose end-switch contacts are landed on the boiler needs a replacement head that carries the end switch; this one is specified without it.</p><p><strong>Confirm compatibility before ordering.</strong> This motor is rated 277 V, which is not the supply voltage of the standard residential zone valve lines. Contact us with the model stamped on your valve and we will confirm the fit.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> 802360QA/U</li><li><strong>Fits:</strong> V4043, V4044</li><li><strong>Voltage:</strong> 277 V</li><li><strong>End switch:</strong> No</li><li><strong>Category:</strong> Zone Valve Replacement Heads</li></ul>"
actuator-for-vc-series-valves-spst-2-position-24-vac,UPDATE,"<p>The VC8110ZZ03 is a two-position actuator for Resideo (Honeywell Home) VC series valve bodies. It mounts on the valve assembly and drives the cartridge open and closed on a signal from the zone control.</p><p>Two-position control is the standard arrangement for residential zoning: the actuator drives fully open on a call for heat and returns fully closed when the call ends.</p><p><strong>What a complete VC zone valve takes:</strong> a valve body, a cartridge, and an actuator, ordered separately. This listing is the actuator.</p><p><strong>VC valve bodies and cartridges this actuator works with</strong></p><ul><li><a href=""/products/2-way-1-2-in-sweat-vc-valve-assembly-3-5-cv-and-linear-flow"">Resideo VCZAA1100/E 2-way 1/2 in Sweat VC Valve Assembly 3.5 Cv and linear flow</a></li><li><a href=""/products/2-way-3-4-in-fnpt-vc-valve-assy-4-7-cv-and-linear-flow"">Resideo 2-way 3/4 in fNPT VC Valve Assy 4.7 Cv and linear flow VCZAL1100/E</a></li><li><a href=""/products/2-way-3-4-in-fnpt-vc-valve-assy-4-7-cv-and-linear-flow-hone-vczal3100-u"">Resideo 2-way 3/4 in fNPT VC Valve Assy 4.7 Cv and linear flow VCZAL3100/U</a></li><li><a href=""/products/2-way-1-in-fnpt-vc-valve-assy-6-6-cv-and-linear-flow"">Resideo VCZAR1100/U 2-way 1 in fNPT VC Valve Assy 6.6 Cv and linear flow</a></li><li><a href=""/products/2-way-1-2-in-fnpt-vc-valve-assembly-3-5-cv-and-linear-flow"">Resideo VCZBB1100/U 2-way 1/2 in fNPT VC Valve Assembly 3.5 Cv and linear flow</a></li></ul><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VC8110ZZ03/U</li><li><strong>Series:</strong> VC</li><li><strong>Control type:</strong> Two-position</li><li><strong>Voltage:</strong> 24 Vac</li><li><strong>Category:</strong> Zone Valve Actuators</li></ul>"
actuator-with-with-power-failure-reposition-2-to-10-vdc,UPDATE,"<p>The VC7936ZZ11-529 is a two-position actuator for Resideo (Honeywell Home) VC series valve bodies. It mounts on the valve assembly and drives the cartridge open and closed on a signal from the zone control.</p><p>Two-position control is the standard arrangement for residential zoning: the actuator drives fully open on a call for heat and returns fully closed when the call ends.</p><p><strong>What a complete VC zone valve takes:</strong> a valve body, a cartridge, and an actuator, ordered separately. This listing is the actuator.</p><p><strong>VC valve bodies and cartridges this actuator works with</strong></p><ul><li><a href=""/products/2-way-1-2-in-sweat-vc-valve-assembly-3-5-cv-and-linear-flow"">Resideo VCZAA1100/E 2-way 1/2 in Sweat VC Valve Assembly 3.5 Cv and linear flow</a></li><li><a href=""/products/2-way-3-4-in-fnpt-vc-valve-assy-4-7-cv-and-linear-flow"">Resideo 2-way 3/4 in fNPT VC Valve Assy 4.7 Cv and linear flow VCZAL1100/E</a></li><li><a href=""/products/2-way-3-4-in-fnpt-vc-valve-assy-4-7-cv-and-linear-flow-hone-vczal3100-u"">Resideo 2-way 3/4 in fNPT VC Valve Assy 4.7 Cv and linear flow VCZAL3100/U</a></li><li><a href=""/products/2-way-1-in-fnpt-vc-valve-assy-6-6-cv-and-linear-flow"">Resideo VCZAR1100/U 2-way 1 in fNPT VC Valve Assy 6.6 Cv and linear flow</a></li><li><a href=""/products/2-way-1-2-in-fnpt-vc-valve-assembly-3-5-cv-and-linear-flow"">Resideo VCZBB1100/U 2-way 1/2 in fNPT VC Valve Assembly 3.5 Cv and linear flow</a></li></ul><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VC7936ZZ11-529/U</li><li><strong>Series:</strong> VC</li><li><strong>Control type:</strong> Two-position</li><li><strong>Category:</strong> Zone Valve Actuators</li></ul>"
adaptor-kit-for-v4043e-j-v8043j-low-pressure-steam-valves,UPDATE,"<p>Adaptor Kit For V4043E,J; V8043J Low Pressure Steam Valves from Resideo (Honeywell Home), part number 40003918-008/U. Resideo carries the Honeywell Home line of residential heating controls, and the V-series and VC-series zone valves this part serves are the reference hydronic controls in North American heating.</p><p>Rebuilding a zone valve from parts keeps the body in the piping and the actuator in service. On a heating system that is already charged and balanced, replacing a seal or a cartridge is a far smaller job than cutting a valve out of the line and soldering a new one in.</p><p>Match the part to the model stamped on your valve before ordering. Zone valve bodies from the same series differ by action and by port arrangement, and the rebuild parts are not interchangeable across them.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> 40003918-008/U</li><li><strong>Category:</strong> Zone Valve Parts</li></ul>"
nc-rebuild-kit-for-1-2-to-1-in-vu53-fan-coil-valve,UPDATE,"<p>NC Rebuild Kit for 1/2 to 1 in VU53 Fan Coil Valve from Resideo (Honeywell Home), part number QVU8143A3231/U. Resideo carries the Honeywell Home line of residential heating controls, and the V-series and VC-series zone valves this part serves are the reference hydronic controls in North American heating.</p><p>Rebuilding a zone valve from parts keeps the body in the piping and the actuator in service. On a heating system that is already charged and balanced, replacing a seal or a cartridge is a far smaller job than cutting a valve out of the line and soldering a new one in.</p><p>Match the part to the model stamped on your valve before ordering. Zone valve bodies from the same series differ by action and by port arrangement, and the rebuild parts are not interchangeable across them.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> QVU8143A3231/U</li><li><strong>Category:</strong> Zone Valve Parts</li></ul>"
no-rebuild-kit-for-1-2-to-1-in-vu52-fan-coil-valve,UPDATE,"<p>NO Rebuild Kit for 1/2 to 1 in VU52 Fan Coil Valve from Resideo (Honeywell Home), part number QVU8142A3231/U. Resideo carries the Honeywell Home line of residential heating controls, and the V-series and VC-series zone valves this part serves are the reference hydronic controls in North American heating.</p><p>Rebuilding a zone valve from parts keeps the body in the piping and the actuator in service. On a heating system that is already charged and balanced, replacing a seal or a cartridge is a far smaller job than cutting a valve out of the line and soldering a new one in.</p><p>Match the part to the model stamped on your valve before ordering. Zone valve bodies from the same series differ by action and by port arrangement, and the rebuild parts are not interchangeable across them.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> QVU8142A3231/U</li><li><strong>Category:</strong> Zone Valve Parts</li></ul>"
replacement-ball-and-o-ring-kit,UPDATE,"<p>Replacement ball and O-ring kit from Resideo (Honeywell Home), part number 272742A/U. Resideo carries the Honeywell Home line of residential heating controls, and the V-series and VC-series zone valves this part serves are the reference hydronic controls in North American heating.</p><p>Rebuilding a zone valve from parts keeps the body in the piping and the actuator in service. On a heating system that is already charged and balanced, replacing a seal or a cartridge is a far smaller job than cutting a valve out of the line and soldering a new one in.</p><p>Match the part to the model stamped on your valve before ordering. Zone valve bodies from the same series differ by action and by port arrangement, and the rebuild parts are not interchangeable across them.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> 272742A/U</li><li><strong>Category:</strong> Zone Valve Parts</li></ul>"
replacement-head-for-v4043a-120-v-ac-60-hz,UPDATE,"<p>Replacement actuator head for Resideo (Honeywell Home) <strong>V4043A</strong> zone valves. When the motor in the valve fails, this part swaps onto the valve body that is already in the piping — the connections stay soldered or threaded in place and the system does not have to be drained.</p><p>Replacing the head instead of the whole valve is the difference between a fifteen-minute service call and a soldering job on a live heating system. It is the reason the V-series has stayed in the field as long as it has.</p><p>Confirm whether your valve is wired for pump start before ordering. A valve whose end-switch contacts are landed on the boiler needs a replacement head that carries the end switch; this one is specified without it.</p><p><strong>Valves this part is built for</strong></p><ul><li><a href=""/products/120-vac-sweat-n-c-zone-valve"">Resideo V4043A1010/U 120 Vac Sweat N.C. Zone Valve</a></li><li><a href=""/products/120-vac-npt-n-c-zone-valve"">Resideo V4043A1705/U 120 Vac NPT N.C. Zone Valve</a></li></ul><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> 40003916-024/U</li><li><strong>Fits:</strong> V4043A</li><li><strong>Voltage:</strong> 120 Vac</li><li><strong>End switch:</strong> No</li><li><strong>Category:</strong> Zone Valve Replacement Heads</li></ul>"
replacement-head-for-v4044a-120-vac-60-hz-with-96-in-leads,UPDATE,"<p>Replacement actuator head for Resideo (Honeywell Home) <strong>V4044A</strong> zone valves. When the motor in the valve fails, this part swaps onto the valve body that is already in the piping — the connections stay soldered or threaded in place and the system does not have to be drained.</p><p>Replacing the head instead of the whole valve is the difference between a fifteen-minute service call and a soldering job on a live heating system. It is the reason the V-series has stayed in the field as long as it has.</p><p>Confirm whether your valve is wired for pump start before ordering. A valve whose end-switch contacts are landed on the boiler needs a replacement head that carries the end switch; this one is specified without it.</p><p><strong>Valves this part is built for</strong></p><ul><li><a href=""/products/120-vac-1-2-in-flare-diverting-quickfit-zone-valve"">Resideo V4044A1001/U 120 Vac 1/2 in Flare Diverting QuickFit Zone Valve</a></li><li><a href=""/products/120-vac-1-2-in-sweat-diverting-quickfit-zone-valve"">Resideo V4044A1019/U 120 Vac 1/2 in Sweat Diverting QuickFit Zone Valve</a></li><li><a href=""/products/120-vac-3-4-in-sweat-diverting-quickfit-zone-valve"">Resideo V4044A1191/U 120 Vac 3/4 in Sweat Diverting QuickFit Zone Valve</a></li></ul><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> 40003916-047/U</li><li><strong>Fits:</strong> V4044A</li><li><strong>Voltage:</strong> 120 Vac</li><li><strong>End switch:</strong> No</li><li><strong>Category:</strong> Zone Valve Replacement Heads</li></ul>"
replacement-head-for-v8043a-5000-series-24-v-ac-50-60-hz,UPDATE,"<p>Replacement actuator head for Resideo (Honeywell Home) <strong>V8043A</strong> zone valves. When the motor in the valve fails, this part swaps onto the valve body that is already in the piping — the connections stay soldered or threaded in place and the system does not have to be drained.</p><p>Replacing the head instead of the whole valve is the difference between a fifteen-minute service call and a soldering job on a live heating system. It is the reason the V-series has stayed in the field as long as it has.</p><p>Confirm whether your valve is wired for pump start before ordering. A valve whose end-switch contacts are landed on the boiler needs a replacement head that carries the end switch; this one is specified without it.</p><p><strong>Valves this part is built for</strong></p><ul><li><a href=""/products/24-vac-1-2-in-flare-n-c-zone-valve"">Resideo V8043A1003/U 24 Vac 1/2 in Flare N.C. Zone Valve</a></li><li><a href=""/products/24-vac-1-2-in-sweat-n-c-zone-valve"">Resideo V8043A1011/U 24 Vac 1/2 in Sweat N.C. Zone Valve</a></li><li><a href=""/products/24-vac-1-2-in-npt-n-c-zone-valve"">Resideo V8043A1227/U 24 Vac 1/2 in NPT N.C. Zone Valve</a></li><li><a href=""/products/24-vac-3-4-in-pro-press-zone-valve-with-18-in-lead-wire"">Resideo V8043A1312/U 24 Vac 3/4 in Pro Press Zone Valve with 18 in lead wire</a></li><li><a href=""/products/24-vac-3-4-in-sweat-n-c-quickfit-zone-valve"">Resideo V8043A5029/U 24 Vac 3/4 in Sweat N.C. QuickFit® Zone Valve</a></li></ul><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> 40003916-521/U</li><li><strong>Fits:</strong> V8043A</li><li><strong>Voltage:</strong> 24 Vac</li><li><strong>End switch:</strong> No</li><li><strong>Category:</strong> Zone Valve Replacement Heads</li></ul>"
replacement-head-for-v8043b-24-v-ac-50-60-hz-normally-open,UPDATE,"<p>Replacement actuator head for Resideo (Honeywell Home) <strong>V8043B</strong> zone valves. When the motor in the valve fails, this part swaps onto the valve body that is already in the piping — the connections stay soldered or threaded in place and the system does not have to be drained.</p><p>Replacing the head instead of the whole valve is the difference between a fifteen-minute service call and a soldering job on a live heating system. It is the reason the V-series has stayed in the field as long as it has.</p><p>Confirm whether your valve is wired for pump start before ordering. A valve whose end-switch contacts are landed on the boiler needs a replacement head that carries the end switch; this one is specified without it.</p><p><strong>Valves this part is built for</strong></p><ul><li><a href=""/products/24-vac-1-2-in-sweat-n-o-zone-valve"">Resideo V8043B1019/U 24 Vac 1/2 in Sweat N.O. Zone Valve</a></li><li><a href=""/products/24-vac-3-4-in-sweat-n-o-zone-valve"">Resideo V8043B1027/U 24 Vac 3/4 in Sweat N.O. Zone Valve</a></li></ul><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> 40003916-027/U</li><li><strong>Fits:</strong> V8043B</li><li><strong>Voltage:</strong> 24 Vac</li><li><strong>End switch:</strong> No</li><li><strong>Category:</strong> Zone Valve Replacement Heads</li></ul>"
replacement-head-for-v8043f-with-end-switch-24-v-ac-50-60-hz,UPDATE,"<p>Replacement actuator head for Resideo (Honeywell Home) <strong>V8043F</strong> zone valves. When the motor in the valve fails, this part swaps onto the valve body that is already in the piping — the connections stay soldered or threaded in place and the system does not have to be drained.</p><p>Replacing the head instead of the whole valve is the difference between a fifteen-minute service call and a soldering job on a live heating system. It is the reason the V-series has stayed in the field as long as it has.</p><p>This head includes the <strong>end switch</strong>: a dry contact that closes when the valve reaches full open and starts the boiler or circulator. A valve wired for pump start needs a head with the end switch — fitting one without it leaves the zone opening while the circulator never runs.</p><p><strong>Valves this part is built for</strong></p><ul><li><a href=""/products/24-vac-1-in-sweat-n-c-zone-valve"">Resideo V8043F1051/U 24 Vac 1 in Sweat N.C. Zone Valve</a></li><li><a href=""/products/24-vac-3-4-in-sweat-n-c-zone-valve"">Resideo 24 Vac 3/4 in Sweat N.C. Zone Valve V8043F1093/U</a></li><li><a href=""/products/24-vac-3-4-in-sweat-n-c-quickfit-zone-valve-hone-v8043f5036-u"">Resideo 24 Vac 3/4 in Sweat N.C. QuickFit Zone Valve V8043F5036/U</a></li></ul><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> 40003916-048/U</li><li><strong>Fits:</strong> V8043F</li><li><strong>Voltage:</strong> 24 Vac</li><li><strong>End switch:</strong> Yes</li><li><strong>Category:</strong> Zone Valve Replacement Heads</li></ul>"
replacement-head-for-v8044a-24-v-ac-50-60-hz,UPDATE,"<p>Replacement actuator head for Resideo (Honeywell Home) <strong>V8044A</strong> zone valves. When the motor in the valve fails, this part swaps onto the valve body that is already in the piping — the connections stay soldered or threaded in place and the system does not have to be drained.</p><p>Replacing the head instead of the whole valve is the difference between a fifteen-minute service call and a soldering job on a live heating system. It is the reason the V-series has stayed in the field as long as it has.</p><p>Confirm whether your valve is wired for pump start before ordering. A valve whose end-switch contacts are landed on the boiler needs a replacement head that carries the end switch; this one is specified without it.</p><p><strong>Valves this part is built for</strong></p><ul><li><a href=""/products/24-vac-1-2-in-sweat-n-c-quickfit-zone-valve"">Resideo V8044A1010/U 24 Vac 1/2 in Sweat N.C. QuickFit Zone Valve</a></li><li><a href=""/products/24-vac-3-4-in-sweat-n-c-quickfit-zone-valve-hone-v8044a1044-u"">Resideo 24 Vac 3/4 in Sweat N.C. QuickFit Zone Valve V8044A1044/U</a></li><li><a href=""/products/24-vac-1-2-in-npt-nc-quickfit-zone-valve"">Resideo V8044A1135/U 24 Vac 1/2 in NPT NC QuickFit Zone Valve</a></li><li><a href=""/products/24-vac-3-4-in-npt-n-c-quickfit-zone-valve"">Resideo V8044A1143/U 24 Vac 3/4 in NPT N.C. QuickFit Zone Valve</a></li></ul><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> 40003916-046/U</li><li><strong>Fits:</strong> V8044A</li><li><strong>Voltage:</strong> 24 Vac</li><li><strong>End switch:</strong> No</li><li><strong>Category:</strong> Zone Valve Replacement Heads</li></ul>"
replacement-head-with-end-switch-for-v8044e-24-v-ac-50-60-hz,UPDATE,"<p>Replacement actuator head for Resideo (Honeywell Home) <strong>V8044E</strong> zone valves. When the motor in the valve fails, this part swaps onto the valve body that is already in the piping — the connections stay soldered or threaded in place and the system does not have to be drained.</p><p>Replacing the head instead of the whole valve is the difference between a fifteen-minute service call and a soldering job on a live heating system. It is the reason the V-series has stayed in the field as long as it has.</p><p>This head includes the <strong>end switch</strong>: a dry contact that closes when the valve reaches full open and starts the boiler or circulator. A valve wired for pump start needs a head with the end switch — fitting one without it leaves the zone opening while the circulator never runs.</p><p><strong>Valves this part is built for</strong></p><ul><li><a href=""/products/24-vac-3-4-in-sweat-n-c-zone-valve-hone-v8044e1011-u"">Resideo 24 Vac 3/4 in Sweat N.C. Zone Valve V8044E1011/U</a></li></ul><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> 40003916-026/U</li><li><strong>Fits:</strong> V8044E</li><li><strong>Voltage:</strong> 24 Vac</li><li><strong>End switch:</strong> Yes</li><li><strong>Category:</strong> Zone Valve Replacement Heads</li></ul>"
thermostatic-radiator-valve-replacement-cartridge,UPDATE,"<p>Thermostatic Radiator Valve Replacement Cartridge from Resideo (Honeywell Home), part number CA110C107. Resideo carries the Honeywell Home line of residential heating controls, and the V-series and VC-series zone valves this part serves are the reference hydronic controls in North American heating.</p><p>Rebuilding a zone valve from parts keeps the body in the piping and the actuator in service. On a heating system that is already charged and balanced, replacing a seal or a cartridge is a far smaller job than cutting a valve out of the line and soldering a new one in.</p><p>Match the part to the model stamped on your valve before ordering. Zone valve bodies from the same series differ by action and by port arrangement, and the rebuild parts are not interchangeable across them.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> CA110C107</li><li><strong>Category:</strong> Zone Valve Parts</li></ul>"
two-position-actuator-for-vu52-normally-open-and-vu54-valve-bodies-120-v-60-hz,UPDATE,"<p>The VU444A1007 is a two-position valve actuator from Resideo, the brand that carries the Honeywell Home line of residential heating controls, built for VU series fan coil valve bodies. It drives the valve fully open on a call and returns it to the rest position when the call ends.</p><p>Fan coil valves live in ceiling plenums and closets where service access is poor, so the actuator is the part specified to be replaceable on its own. Matching the actuator to the body matters: a normally closed body and a normally open body take different heads, and fitting the wrong one reverses the zone.</p><p>Check the valve body model stamped on the unit before ordering — the title of this listing states which VU bodies this actuator is built for.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VU444A1007/U</li><li><strong>Series:</strong> VU</li><li><strong>Control type:</strong> Two-position</li><li><strong>Voltage:</strong> 120 Vac</li><li><strong>Category:</strong> Zone Valve Actuators</li></ul>"
two-position-actuator-for-vu52-normally-open-and-vu54-valve-bodies-24-v-50-60-hz,UPDATE,"<p>The VU844A1045 is a two-position valve actuator from Resideo, the brand that carries the Honeywell Home line of residential heating controls, built for VU series fan coil valve bodies. It drives the valve fully open on a call and returns it to the rest position when the call ends.</p><p>Fan coil valves live in ceiling plenums and closets where service access is poor, so the actuator is the part specified to be replaceable on its own. Matching the actuator to the body matters: a normally closed body and a normally open body take different heads, and fitting the wrong one reverses the zone.</p><p>Check the valve body model stamped on the unit before ordering — the title of this listing states which VU bodies this actuator is built for.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VU844A1045/U</li><li><strong>Series:</strong> VU</li><li><strong>Control type:</strong> Two-position</li><li><strong>Voltage:</strong> 24 Vac</li><li><strong>Category:</strong> Zone Valve Actuators</li></ul>"
